id,title,startYear,runtimeMinutes,numVotes,countryOfOrigin,awardsOrNominations,awards,nominations
tt4116284,The Lego Batman Movie,2017,104,185236,"US,DK,AU",True,13.0,68.0
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,134,323978,"GB,US",True,3.0,22.0
tt4103724,Forever My Girl,2018,108,23855,US,False,0.0,0.0
tt4052882,The Shallows,2016,86,150785,"US,AU,CA",True,1.0,15.0
tt4056738,Do You Believe?,2015,120,8566,US,True,2.0,3.0
tt4126476,After,2019,105,72910,US,True,4.0,0.0
tt4123432,Fantastic Beasts: The Secrets of Dumbledore,2022,142,186127,"GB,US",True,0.0,7.0
tt4136084,Florence Foster Jenkins,2016,111,61364,"GB,FR",True,10.0,48.0
tt4131800,My Little Pony: The Movie,2017,99,8637,"US,CA,BE",True,5.0,6.0
tt4154664,Captain Marvel,2019,123,641409,"US,AU",True,10.0,56.0
tt4160708,Don't Breathe,2016,88,321408,"US,HU",True,7.0,21.0
tt4139124,Keanu,2016,100,54169,US,True,4.0,5.0
tt4178092,The Gift,2015,108,181138,"US,AU,CN",True,2.0,12.0
tt4172430,13 Hours: The Secret Soldiers of Benghazi,2016,144,173896,"US,MT",True,0.0,5.0
tt4154796,Avengers: Endgame,2019,181,1380913,US,,,
tt4154756,Avengers: Infinity War,2018,149,1311271,"US,NO",True,48.0,80.0
tt4193394,Indignation,2016,110,12897,"US,CN,BR,DE",True,0.0,8.0
tt4191580,Meet the Blacks,2016,94,38319,US,False,0.0,0.0
tt4183692,Woodlawn,2015,123,8196,US,True,0.0,4.0
tt4257926,Miracles from Heaven,2016,109,30684,US,True,2.0,5.0
tt4218572,Widows,2018,129,107447,"GB,US",True,18.0,107.0
tt4209788,Molly's Game,2017,140,198412,"US,CA,CN",True,8.0,51.0
tt4196776,Jason Bourne,2016,123,251909,"US,CN,ES,JP,IS,DE,IT",True,3.0,20.0
tt4258698,Southside with You,2016,84,10289,US,True,3.0,12.0
tt4244998,Alpha,2018,96,70138,"US,CA,CN",True,2.0,0.0
tt4302938,Kubo and the Two Strings,2016,101,143914,"GB,US",True,33.0,67.0
tt4353250,The Last Black Man in San Francisco,2019,121,22741,US,True,18.0,59.0
tt4341582,Queen of Katwe,2016,124,19544,US,True,4.0,30.0
tt4276820,The Founder,2016,115,196222,US,True,1.0,5.0
tt4383594,Nine Lives,2016,87,25323,"FR,CN,CA,US",False,0.0,0.0
tt4364194,The Peanut Butter Falcon,2019,97,115912,US,True,21.0,16.0
tt4425200,John Wick: Chapter 2,2017,122,550983,"US,IT,HK,CA",True,4.0,10.0
tt4438848,Neighbors 2: Sorority Rising,2016,92,135015,"CN,US",True,3.0,5.0
tt4426464,Arctic Dogs,2019,92,2416,"US,CA,GB,IT,IN",True,0.0,1.0
tt4411596,My Cousin Rachel,2017,106,21778,"GB,US",True,1.0,5.0
tt4385888,20th Century Women,2016,119,51470,US,True,15.0,82.0
tt4477536,Fifty Shades Freed,2018,105,80249,"CN,US",True,6.0,10.0
tt4468740,Paddington 2,2017,103,108114,"FR,GB",True,15.0,50.0
tt4463894,Shaft,2019,111,61135,US,False,0.0,0.0
tt4501244,Why Him?,2016,111,132138,US,True,1.0,0.0
tt4504044,The Prodigy,2019,92,30313,"US,CA,HK",True,1.0,1.0
tt4481514,The House,2017,88,49062,US,True,1.0,0.0
tt4481414,Gifted,2017,101,153722,US,True,6.0,7.0
tt4513674,Café Society,2016,96,83678,US,True,0.0,8.0
tt4532038,The War with Grandpa,2020,94,26947,"US,GB,CA",True,1.0,0.0
tt4520988,Frozen II,2019,103,210482,"JP,US",True,18.0,95.0
tt4513678,Ghostbusters: Afterlife,2021,124,234948,"US,CA",True,1.0,21.0
tt4500922,Maze Runner: The Death Cure,2018,143,180974,US,True,0.0,7.0
tt4495098,Gran Turismo,2023,134,126722,"JP,US",True,0.0,3.0
tt4572514,Patriots Day,2016,133,119594,"HK,US",True,2.0,3.0
tt4532826,Robin Hood,2018,116,84494,"US,HK,GB,FR",True,0.0,4.0
tt4575576,Christopher Robin,2018,104,88833,"GB,US,AU,CA,DK",True,2.0,13.0
tt4537896,White Boy Rick,2018,111,47020,US,True,0.0,2.0
tt4589218,Five Nights at Freddy's,2023,109,118189,US,True,0.0,22.0
tt4595882,Can You Ever Forgive Me?,2018,106,57914,US,True,54.0,101.0
tt4587656,The Star,2017,86,10254,US,True,2.0,6.0
tt4550098,Nocturnal Animals,2016,116,331240,"US,CN",True,21.0,154.0
tt4555426,Darkest Hour,2017,125,234206,"GB,US,CN",True,54.0,81.0
tt4594834,Chi-Raq,2015,127,11088,US,True,4.0,14.0
tt4629266,Born in China,2016,79,4245,"GB,CN,US",True,2.0,3.0
tt4630562,The Fate of the Furious,2017,136,267079,"CN,JP,US,MX",True,2.0,16.0
tt4622512,Battle of the Sexes,2017,121,62426,"GB,US",True,3.0,24.0
tt4633694,Spider-Man: Into the Spider-Verse,2018,117,746883,"CA,US",True,85.0,60.0
tt4648786,Harriet,2019,125,34328,"CN,US",True,21.0,56.0
tt4645330,Denial,2016,109,24560,"GB,US,PL",True,0.0,7.0
tt4624424,Storks,2016,87,70704,"US,CA",True,5.0,4.0
tt4649466,Kingsman: The Golden Circle,2017,141,390777,"GB,US,IT",True,2.0,14.0
tt4651520,Bad Moms,2016,100,139019,"US,CN",True,3.0,5.0
tt4649416,Almost Christmas,2016,111,8845,"US,CN",True,0.0,3.0
tt4669788,On the Basis of Sex,2018,120,41321,"US,CN,CA",True,4.0,12.0
tt4667094,Fifty Shades of Black,2016,92,24157,"US,GB",True,2.0,4.0
tt4669264,Beirut,2018,109,26240,US,True,0.0,1.0
tt4669986,Loving,2016,123,38060,"GB,US",True,25.0,91.0
tt4663548,All Saints,2017,108,2159,US,True,1.0,1.0
tt4686844,The Death of Stalin,2017,107,122079,"FR,GB,BE,CA,US",True,18.0,40.0
tt4682786,Collateral Beauty,2016,97,107913,US,True,1.0,6.0
tt4680182,Colossal,2016,109,72260,"US,ES,CA,KR",True,3.0,9.0
tt4682266,The New Mutants,2020,94,98012,US,True,0.0,4.0
tt4695012,It Comes at Night,2017,91,108534,US,True,1.0,13.0
tt4701182,Bumblebee,2018,114,201871,"US,CN",True,2.0,13.0
tt4777008,Maleficent: Mistress of Evil,2019,119,127762,"GB,CA,US,FR",True,1.0,11.0
tt4765284,Pitch Perfect 3,2017,93,76230,"US,CN",True,4.0,6.0
tt4698684,Hunt for the Wilderpeople,2016,101,149033,NZ,True,24.0,26.0
tt4779682,The Meg,2018,113,221589,"US,CN",True,5.0,6.0
tt4786282,Lights Out,2016,81,148939,US,True,3.0,9.0
tt4824308,God's Not Dead 2,2016,120,14095,US,True,3.0,3.0
tt4823776,The SpongeBob Movie: Sponge on the Run,2020,91,24275,"US,CA",True,0.0,4.0
tt4799050,Rough Night,2017,101,57953,US,True,1.0,1.0
tt4795124,How to Be a Latin Lover,2017,115,18706,"US,MX",True,2.0,2.0
tt4877122,The Emoji Movie,2017,86,76874,US,True,6.0,4.0
tt4846340,Hidden Figures,2016,127,278591,US,True,37.0,94.0
tt4899370,Megan Leavey,2017,116,29613,"US,ES",True,1.0,1.0
tt4912910,Mission: Impossible - Fallout,2018,147,407158,"US,CN,FR,NO",True,26.0,41.0
tt4916630,Just Mercy,2019,137,81433,US,True,9.0,19.0
tt4913966,The Curse of La Llorona,2019,93,62205,US,True,1.0,7.0
tt4881806,Jurassic World: Fallen Kingdom,2018,128,369240,"US,CN",True,5.0,26.0
tt4919268,Bad Boys: Ride or Die,2024,115,105119,US,True,1.0,4.0
tt4925292,Lady Bird,2017,94,354778,US,True,124.0,228.0
tt4935462,Amazing Grace,2018,89,5354,US,True,2.0,15.0
tt4975722,Moonlight,2016,111,344660,US,True,235.0,310.0
tt4960748,Till,2022,130,17109,"US,GB",True,25.0,90.0
tt5001718,"Everything, Everything",2017,96,43957,US,True,2.0,5.0
tt4981636,Middle School: The Worst Years of My Life,2016,92,10600,US,True,0.0,5.0
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115,589367,"GB,US",True,132.0,233.0
tt4971344,The Sisters Brothers,2018,122,74158,"FR,ES,RO,BE,US",True,13.0,22.0
tt4972582,Split,2016,117,599614,"JP,US",True,10.0,27.0
tt4964788,Everybody Knows,2018,133,39679,"ES,FR,IT,AR,DE",True,5.0,33.0
tt5028340,Mary Poppins Returns,2018,130,98844,"US,GB,DK,AU,CA,IN",True,24.0,112.0
tt5013056,Dunkirk,2017,106,782339,"GB,NL,FR,US",True,68.0,236.0
tt5074352,Dangal,2016,161,230405,"IN,US",True,41.0,38.0
tt5033998,Charlie's Angels,2019,118,83526,"US,CN,DE",True,1.0,9.0
tt5095030,Ant-Man and the Wasp,2018,118,479419,"US,CA",True,2.0,21.0
tt5052448,Get Out,2017,104,773386,"JP,US",True,154.0,214.0
tt5052474,Sicario: Day of the Soldado,2018,122,182909,US,True,1.0,8.0
tt5109280,Raya and the Last Dragon,2021,107,182896,US,True,13.0,62.0
tt5108870,Morbius,2022,104,166400,US,True,3.0,4.0
tt5104604,Isle of Dogs,2018,101,203293,"GB,DE,JP,US",True,34.0,95.0
tt5090568,Transformers: Rise of the Beasts,2023,127,125225,"US,CA,GB,NZ,HU,PE,CN",True,2.0,10.0
tt5083738,The Favourite,2018,119,250060,"IE,GB,US",True,187.0,352.0
tt5151570,Mrs. Harris Goes to Paris,2022,115,35426,"GB,FR,HU",True,4.0,12.0
tt5164214,Ocean's Eight,2018,110,254629,US,True,3.0,17.0
tt5117670,Peter Rabbit,2018,95,51217,"GB,AU,US",True,4.0,17.0
tt5113040,The Secret Life of Pets 2,2019,86,75251,"JP,US",True,0.0,11.0
tt5113044,Minions: The Rise of Gru,2022,87,100467,US,True,1.0,17.0
tt5164432,"Love, Simon",2018,110,131515,US,True,9.0,30.0
tt5208252,Operation Finale,2018,122,52039,"US,AR",True,0.0,2.0
tt5259966,No Manches Frida,2016,114,2933,"US,MX,DE",True,1.0,0.0
tt5220122,Hotel Transylvania 3: Summer Vacation,2018,97,94625,"US,KR",True,2.0,9.0
tt5140878,Annabelle: Creation,2017,109,161846,US,True,1.0,8.0
tt5311514,Your Name.,2016,106,367062,JP,True,17.0,27.0
tt5314190,Sgt. Stubby: An American Hero,2018,84,2765,"IE,FR,US,CA",True,23.0,7.0
tt5325452,Boo! A Madea Halloween,2016,103,9873,"HK,US",True,0.0,6.0
tt5294550,All the Money in the World,2017,132,94958,"US,IT,GB,CN",True,0.0,15.0
tt5270948,Chappaquiddick,2017,106,15185,"US,SE",True,0.0,7.0
tt5301662,Marshall,2017,118,28089,"US,CN,HK",True,5.0,21.0
tt5308322,Happy Death Day,2017,96,178843,US,True,0.0,3.0
tt5360952,The Hurricane Heist,2018,103,23327,"GB,US",False,0.0,0.0
tt5390504,Detroit,2017,143,57798,US,True,5.0,21.0
tt5362988,Wind River,2017,107,300455,"GB,FR,US,CA",True,17.0,27.0
tt5427194,The Miracle Season,2018,101,6649,US,True,0.0,1.0
tt5439796,Logan Lucky,2017,118,173167,"US,CN",True,2.0,11.0
tt5439812,Zola,2020,86,19412,US,True,10.0,40.0
tt5437928,Colette,2018,111,27533,"GB,US,HU,BE",True,1.0,14.0
tt5433140,Fast X,2023,141,138783,"CN,JP,US",True,2.0,18.0
tt5462602,The Big Sick,2017,120,148012,US,True,19.0,101.0
tt5461944,Hotel Mumbai,2018,123,76473,"AU,US,GB,SG,IN",True,9.0,28.0
tt5442430,Life,2017,104,270316,US,True,0.0,7.0
tt5463162,Deadpool 2,2018,119,722467,"US,CA",True,6.0,52.0
tt5433138,F9: The Fast Saga,2021,143,174082,"JP,US",True,2.0,13.0
tt5503686,Hustlers,2019,110,111211,US,True,25.0,79.0
tt5563334,The Good Liar,2019,109,52532,"GB,US",True,0.0,6.0
tt5563782,Followed,2018,96,2296,US,True,5.0,4.0
tt5537002,Killers of the Flower Moon,2023,206,288079,US,True,135.0,421.0
tt5580266,The Hate U Give,2018,133,42613,US,True,22.0,38.0
tt5580036,"I, Tonya",2017,119,255439,"US,GB,QA",True,46.0,126.0
tt5523010,The Nutcracker and the Four Realms,2018,99,39308,"CA,US,GB",True,1.0,8.0
tt5478478,Hostiles,2017,134,102663,US,True,4.0,7.0
tt5580390,The Shape of Water,2017,123,463950,"US,MX",True,138.0,350.0
tt5577494,Clemency,2019,112,5714,US,True,4.0,32.0
tt5616176,2 Hearts,2020,101,10452,US,False,0.0,0.0
tt5619332,Life of the Party,2018,105,41451,US,True,3.0,4.0
tt5606664,Doctor Sleep,2019,152,233993,"CA,US",True,9.0,37.0
tt5607096,"Juliet, Naked",2018,97,25727,"US,GB",True,1.0,5.0
tt5613484,Mid90s,2018,85,84889,US,True,4.0,10.0
tt5655222,The Hero,2017,96,10770,US,True,2.0,6.0
tt5664636,Goosebumps 2: Haunted Halloween,2018,90,25321,US,False,0.0,0.0
tt5657846,Daddy's Home 2,2017,100,89225,US,True,1.0,8.0
tt5649144,The Florida Project,2017,111,141962,US,True,68.0,134.0
tt5646136,Hillary's America: The Secret History of the Democratic Party,2016,106,8105,US,True,4.0,1.0
tt5688932,Sorry to Bother You,2018,112,92373,US,True,20.0,56.0
tt5691024,Show Dogs,2018,92,5254,"GB,US",True,0.0,1.0
tt5690360,Slender Man,2018,93,41286,US,True,0.0,3.0
tt5672290,The First Omen,2024,119,67097,"US,IT,RS,CA",True,5.0,19.0
tt5709188,A-X-L,2018,98,14208,US,False,0.0,0.0
tt5727208,Uncut Gems,2019,135,339157,US,True,27.0,91.0
tt5697572,Cats,2019,110,58096,"GB,US,CA,AU,JP,CN",True,11.0,8.0
tt5719700,Home Again,2017,97,36456,US,True,1.0,0.0
tt5719748,Cold Pursuit,2019,119,82559,"GB,NO,CN,CA,US,FR",True,0.0,3.0
tt5726086,Insidious: The Last Key,2018,103,77069,US,True,0.0,6.0
tt5776858,Phantom Thread,2017,130,153286,"US,CN",True,55.0,121.0
tt5738280,Dutch,2021,109,654,US,False,0.0,0.0
tt5758778,Skyscraper,2018,102,141584,US,True,0.0,4.0
tt5774060,Underwater,2020,95,104795,US,True,1.0,4.0
tt5779228,The Garfield Movie,2024,101,25545,"US,GB,HK",True,2.0,2.0
tt5734576,The Possession of Hannah Grace,2018,86,28449,US,True,0.0,3.0
tt5816682,Victoria & Abdul,2017,111,39407,"GB,US,CN",True,3.0,15.0
tt5814534,Spies in Disguise,2019,102,60914,US,True,0.0,4.0
tt5814060,The Nun,2018,96,184918,US,True,2.0,1.0
tt5804314,Let There Be Light,2017,100,3438,US,True,0.0,1.0
tt5884052,Pokémon: Detective Pikachu,2019,104,192448,"US,JP,GB,CA",True,0.0,9.0
tt5867314,The Empty Man,2020,137,45408,"US,ZA,FR",True,0.0,1.0
tt5848272,Ralph Breaks the Internet,2018,112,198128,US,True,4.0,67.0
tt5952594,The Mustang,2019,96,15051,"FR,BE,US",True,6.0,10.0
tt5822564,The Kitchen,2019,102,23709,"US,CA",True,0.0,1.0
tt5827916,A Hidden Life,2019,174,30812,"GB,DE,US",True,8.0,27.0
tt5962210,Ingrid Goes West,2017,98,50543,US,True,2.0,10.0
tt5929750,Beatriz at Dinner,2017,82,11190,US,True,2.0,8.0
tt5886046,Escape Room,2019,99,153145,"US,ZA",True,2.0,7.0
tt5971474,The Little Mermaid,2023,135,174295,US,True,2.0,31.0
tt6063050,Acrimony,2018,120,10631,US,True,1.0,1.0
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,91,12119,US,True,0.0,1.0
tt6000478,"Roman J. Israel, Esq.",2017,122,46333,"CA,AE,US",True,2.0,11.0
tt6095472,The Angry Birds Movie 2,2019,97,39787,"FI,US,AU,CA,GB",True,1.0,3.0
tt6108178,Disobedience,2017,114,39010,"IE,GB,US,BE",True,5.0,36.0
tt6105098,The Lion King,2019,118,285687,"US,GB,KE",True,21.0,44.0
tt6054650,A Question of Faith,2017,104,1244,US,False,0.0,0.0
tt6053438,First Reformed,2017,113,65850,"US,GB,AU",True,62.0,108.0
tt6107548,Late Night,2019,102,42802,US,True,1.0,14.0
tt6113488,The Case for Christ,2017,112,11295,US,True,0.0,4.0
tt6182908,Smallfoot,2018,96,44623,US,True,1.0,14.0
tt6146586,John Wick: Chapter 3 - Parabellum,2019,130,462477,"US,MA,UA,IT",True,18.0,29.0
tt6166392,Wonka,2023,116,180788,"US,GB,CA",True,3.0,44.0
tt6139732,Aladdin,2019,128,306731,"US,GB,SG,CA,CZ,RS,CN",True,9.0,39.0
tt6133466,The First Purge,2018,97,76077,"JP,US",True,0.0,1.0
tt6217804,Boo 2! A Madea Halloween,2017,101,5590,US,True,1.0,3.0
tt6246322,Don't Breathe 2,2021,98,78868,US,True,0.0,1.0
tt6225520,The Man Who Invented Christmas,2017,104,20799,"IE,CA,US,GB",True,2.0,8.0
tt6189022,Angel Has Fallen,2019,121,118750,"US,GB,PT,CA,BG",True,0.0,1.0
tt6263850,Deadpool & Wolverine,2024,128,520950,"US,GB,NZ,CA",True,29.0,69.0
tt6266538,Vice,2018,132,170759,US,True,35.0,139.0
tt6264654,Free Guy,2021,115,470504,"US,CA",True,6.0,30.0
tt6320628,Spider-Man: Far from Home,2019,129,609852,"US,CZ,AU,CA,IT",True,11.0,26.0
tt6343314,Creed II,2018,130,164843,US,True,1.0,12.0
tt6324278,Abominable,2019,97,45438,"CN,JP,US",True,4.0,23.0
tt6394270,Bombshell,2019,109,133074,"CA,US",True,25.0,63.0
tt6306064,Adrift,2018,96,64697,"HK,IS,US,GB",True,0.0,5.0
tt6294822,The Post,2017,116,168901,"US,IN",True,21.0,116.0
tt6359956,A Bad Moms Christmas,2017,104,60898,"US,CN",True,1.0,1.0
tt6348138,Missing Link,2019,93,30096,"US,CA,NL,JP",True,5.0,43.0
tt6443346,Black Adam,2022,125,296685,"US,CA,NZ,HU",True,1.0,12.0
tt6450186,I Can Only Imagine,2018,110,19741,US,True,6.0,5.0
tt6450804,Terminator: Dark Fate,2019,128,206826,"US,ES,HU,CN",True,1.0,12.0
tt6398184,Downton Abbey,2019,122,67673,"GB,CN,US",True,3.0,19.0
tt6428676,Wonder Park,2019,85,13232,US,True,1.0,1.0
tt6421110,Proud Mary,2018,89,11326,US,True,1.0,4.0
tt6472976,Five Feet Apart,2019,116,92741,US,True,3.0,8.0
tt6475714,Monster Hunter,2020,103,72793,"DE,US,JP,CN,ZA,CA",True,0.0,2.0
tt6439020,The Personal History of David Copperfield,2019,119,23524,"GB,US",True,19.0,32.0
tt6467266,Sing 2,2021,110,97128,"JP,US",True,2.0,21.0
tt6565702,X-Men: Dark Phoenix,2019,113,221200,US,True,0.0,13.0
tt6495056,Migration,2023,83,42235,"JP,US",True,1.0,8.0
tt6512428,Indivisible,2018,119,1458,US,True,1.0,1.0
tt6513120,Fighting with My Family,2019,108,91661,"GB,US",True,10.0,5.0
tt6543652,Cold War,2018,89,64313,"PL,GB,FR,BE,IN",True,52.0,126.0
tt6652708,God's Not Dead: A Light in Darkness,2018,105,4936,US,True,0.0,3.0
tt6663582,The Spy Who Dumped Me,2018,117,85732,"US,CA,DE,HU,NL",True,3.0,4.0
tt6644200,A Quiet Place,2018,90,636617,US,True,38.0,129.0
tt6574272,Phoenix Forgotten,2017,87,7455,"US,CN,GB",True,0.0,1.0
tt6587046,The Boy and the Heron,2023,124,100701,JP,True,34.0,86.0
tt6673612,Dolittle,2020,101,75836,"CN,JP,US",True,4.0,9.0
tt6723592,Tenet,2020,150,639687,"US,GB",True,49.0,134.0
tt6751668,Parasite,2019,132,1091148,KR,True,309.0,260.0
tt6722030,The Intruder,2019,102,20940,"US,CA",False,0.0,0.0
tt6718170,The Super Mario Bros. Movie,2023,92,274738,"JP,US",True,2.0,48.0
tt6710474,Everything Everywhere All at Once,2022,139,589528,US,True,397.0,379.0
tt6791096,I Feel Pretty,2018,110,59290,"CN,US",True,1.0,6.0
tt6781982,Night School,2018,111,48068,"US,CN",True,1.0,4.0
tt6772950,Truth or Dare,2018,100,71359,US,True,1.0,2.0
tt6791350,Guardians of the Galaxy Vol. 3,2023,150,442912,"US,NZ,FR,CA",True,11.0,90.0
tt6820256,Arctic,2018,98,61350,"US,IS",True,0.0,5.0
tt6850820,Peppermint,2018,101,74224,"US,CN",True,0.0,4.0
tt6811018,The Kid Who Would Be King,2019,120,19878,"GB,US",True,3.0,3.0
tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,137,251168,"US,JP",True,1.0,25.0
tt6802308,The 15:17 to Paris,2018,94,36676,US,True,1.0,3.0
tt6878306,News of the World,2020,118,99343,"CN,US",True,5.0,81.0
tt6823368,Glass,2019,129,296203,"CN,US",True,2.0,15.0
tt6857166,Book Club,2018,104,34101,US,True,2.0,3.0
tt6857112,Us,2019,116,374514,"CN,JP,US",True,85.0,133.0
tt6856242,The King's Man,2021,131,189731,"GB,US",True,1.0,4.0
tt6902332,The Marksman,2021,108,46734,US,False,0.0,0.0
tt6881490,Sound of Hope: The Story of Possum Trot,2024,130,2272,US,True,1.0,4.0
tt6911608,Mamma Mia! Here We Go Again,2018,114,117003,"GB,CN,HR,JP,US",True,1.0,13.0
tt6906292,Retribution,2023,91,26387,"FR,DE,ES,US,CA,IE",True,0.0,1.0
tt6924650,Midway,2019,138,101889,"US,CA,CN,HK",True,0.0,1.0
tt6920084,Resident Evil: Welcome to Raccoon City,2021,107,69307,"CA,DE",True,1.0,2.0
tt6902696,Gloria Bell,2018,102,13675,"CL,US",True,0.0,9.0
tt6932874,The Boss Baby: Family Business,2021,107,25114,US,True,0.0,7.0
tt6964076,Pavarotti,2019,114,4029,"US,GB,FR,IT",True,1.0,6.0
tt6951892,Samson,2018,110,5162,"ZA,US",False,0.0,0.0
tt7040874,A Simple Favor,2018,117,186203,"CA,US",True,3.0,10.0
tt7008872,Boy Erased,2018,115,45476,"AU,US,CN",True,12.0,52.0
tt7014006,Eighth Grade,2018,93,85388,US,True,60.0,91.0
tt6966692,Green Book,2018,130,649387,"CN,JP,US",True,58.0,123.0
tt6977338,Good Boys,2019,90,87119,"US,CA",True,2.0,7.0
tt7125860,If Beale Street Could Talk,2018,119,54263,US,True,108.0,194.0
tt7097896,Venom: Let There Be Carnage,2021,97,292872,US,True,1.0,6.0
tt7083526,Breakthrough,2019,116,11582,"US,CA",True,2.0,11.0
tt7054636,A Madea Family Funeral,2019,109,5420,US,True,0.0,8.0
tt7126948,Wonder Woman 1984,2020,151,305070,US,True,27.0,48.0
tt7131622,Once Upon a Time... in Hollywood,2019,161,923104,"US,GB,CN",True,146.0,377.0
tt7137846,Breaking In,2018,88,17548,"JP,US",True,1.0,1.0
tt7144666,The Black Phone,2021,103,232500,US,True,10.0,18.0
tt7130916,Dicks: The Musical,2023,86,3919,US,True,1.0,5.0
tt7160372,The Zone of Interest,2023,105,138729,"GB,PL,US",True,71.0,185.0
tt7329656,47 Meters Down: Uncaged,2019,90,32852,"GB,US",False,0.0,0.0
tt7322224,Triangle of Sadness,2022,147,206759,"GB,SE,DE,MX,FR,TR,DK,US,CH,GR",True,24.0,83.0
tt7286456,Joker,2019,122,1632868,"US,CA,AU",True,120.0,246.0
tt7242142,Blindspotting,2018,95,33863,US,True,5.0,23.0
tt7334528,Uncle Drew,2018,103,16777,US,True,3.0,1.0
tt7349662,BlacKkKlansman,2018,135,304800,"US,CN",True,46.0,215.0
tt7349950,It: Chapter Two,2019,169,329489,"US,CA",True,7.0,34.0
tt7365604,Dog Days,2018,113,5788,US,True,1.0,0.0
tt7390646,Black and Blue,2019,108,28801,US,True,1.0,2.0
tt7339792,Unbroken: Path to Redemption,2018,98,3661,US,True,0.0,5.0
tt7388562,"Paul, Apostle of Christ",2018,108,10910,US,True,5.0,5.0
tt7424200,Teen Titans GO! To the Movies,2018,84,23091,US,True,0.0,9.0
tt7405458,A Man Called Otto,2022,126,197788,"US,SE,CA,IE,GB",True,1.0,10.0
tt7401588,Instant Family,2018,118,131376,US,True,3.0,5.0
tt7466442,The Bob's Burgers Movie,2022,102,23308,US,True,0.0,2.0
tt7510222,Despicable Me 4,2024,94,70627,US,True,2.0,6.0
tt7599146,Sound of Freedom,2023,131,132691,"MX,US",True,2.0,4.0
tt7605074,The Wandering Earth,2019,125,38453,CN,True,39.0,40.0
tt7616798,A Dog's Way Home,2019,96,21865,"CN,US",True,2.0,0.0
tt7547410,Dora and the Lost City of Gold,2019,102,38104,"US,AU,GB",True,4.0,2.0
tt7549996,Judy,2019,118,57237,"GB,FR,US",True,24.0,68.0
tt7504818,Ron's Gone Wrong,2021,107,43753,"US,GB,IN",True,0.0,10.0
tt7664504,Three Identical Strangers,2018,96,43615,"GB,US",True,12.0,58.0
tt7657566,Death on the Nile,2022,127,203727,US,True,1.0,8.0
tt7634968,What Men Want,2019,117,33804,US,True,1.0,0.0
tt7693316,Devotion,2022,139,31193,US,True,2.0,9.0
tt7740496,Nightmare Alley,2021,150,176962,"US,MX,CA",True,29.0,121.0
tt7681902,Won't You Be My Neighbor?,2018,95,27764,US,True,54.0,34.0
tt7690670,SuperFly,2018,116,7948,US,False,0.0,0.0
tt7668870,Searching,2018,102,188471,"US,RU",True,6.0,10.0
tt7671064,Brittany Runs a Marathon,2019,104,23433,"US,CA",True,2.0,7.0
tt7860270,Pandas,2018,42,779,US,True,1.0,1.0
tt7798634,Ready or Not,2019,95,220854,"US,CA",True,4.0,24.0
tt7784604,Hereditary,2018,127,429561,US,True,52.0,112.0
tt7775622,Free Solo,2018,100,82745,US,True,31.0,54.0
tt7888964,Nobody,2021,92,362673,"CN,JP,US",True,5.0,18.0
tt7984734,The Lighthouse,2019,109,288082,"CA,US",True,34.0,139.0
tt8004664,Come Play,2020,96,19624,"US,IN",True,0.0,1.0
tt7975244,Jumanji: The Next Level,2019,123,308480,"US,IN,AU,NZ,TH,CA,KR,CN,NL",True,2.0,10.0
tt7959026,The Mule,2018,116,163329,"US,CA",True,1.0,10.0
tt7905466,They Shall Not Grow Old,2018,99,39976,"GB,NZ",True,6.0,14.0
tt8079248,Yesterday,2019,116,178632,"GB,CN,JP,US",True,2.0,19.0
tt8045906,Words on Bathroom Walls,2020,110,15061,US,True,0.0,2.0
tt8041270,Jurassic World: Dominion,2022,147,234441,"CN,US",True,1.0,25.0
tt8080302,Penguins,2019,76,1983,"US,GB",True,1.0,1.0
tt8093700,The Woman King,2022,135,80399,"US,ZA,IE",True,28.0,126.0
tt8085790,Little,2019,109,15691,"CN,US",True,3.0,6.0
tt8115900,The Bad Guys,2022,100,71081,"JP,US",True,2.0,30.0
tt8155288,Happy Death Day 2U,2019,100,92677,"JP,US",True,0.0,4.0
tt8151874,Honey Boy,2019,94,42294,US,True,10.0,41.0
tt8110900,Running the Bases,2022,127,725,US,True,9.0,0.0
tt8110652,Bodies Bodies Bodies,2022,94,85458,"US,FR",True,2.0,16.0
tt8266310,Blinded by the Light,2019,118,28163,"GB,US,FR",True,2.0,8.0
tt8186318,Overcomer,2019,119,6221,US,True,2.0,3.0
tt8277246,His Only Son,2023,106,2857,US,False,0.0,0.0
tt8291224,Uri: The Surgical Strike,2019,138,77269,IN,True,20.0,27.0
tt8338076,Queen Bees,2021,100,4582,US,True,0.0,2.0
tt8350360,Annabelle Comes Home,2019,106,95199,US,True,0.0,2.0
tt8305806,The Wretched,2019,95,20875,US,True,4.0,5.0
tt8332922,A Quiet Place Part II,2020,97,309137,US,True,14.0,44.0
tt8333746,Pinocchio,2019,125,15507,"IT,FR,GB,BE",True,19.0,25.0
tt8368512,The Courier,2020,112,79569,"GB,US",True,0.0,2.0
tt8367814,The Gentlemen,2019,113,439614,"US,GB",True,1.0,4.0
tt8364368,Crawl,2019,87,100091,US,True,0.0,5.0
tt8356942,The 355,2022,122,41682,"CN,US",True,3.0,3.0
